,,,,,,,,,,,,,,,,,
Vwza,Sn,Yroce Lhzqt Ajiyn,Sdhxu Ildfksq (Mf),Wvtw Rqf/X,Xcve Qv/F,Zmqs Vcssdxe (Mo),Irmvv Uty/H,Nrihv Fe/B,Qsqyf Ybxrcdc (Py),Mdr,Ofq,Ajw Bh,Syz Kn,Hnn Bhmwp,Ctky,Dsqv Roe,Epgz
2/2/4323 5:77,185,51,-,646,0,193.2,24,672.05,80.6,18,10,09(Qndk Vwyop 33G),6,2,N61U,D01D-F024-69FB-6DA3,ABB4-56E5-9F14-F209(MQMZAWZR30)
6/3/4633 6:27,652,5,-,938,1.37,577.2,114,0,9,21,7,02(Qndk Vwyop 80G),3,6,Z32Q,FCA9-80A9-A6CD-CE30,EA43-DFC0-C121-D72A(MQMZAWZR38)
8/1/1380 2:66,73,15,-,216,0,0,434,569.79,89.4,13,12,26(Qndk Vwyop 06G),8,10,O18C,2D9C-26A9-CC75-1052,3BBA-2045-182B-97DD(MQMZAWZR30)
2/8/7485 2:36,558,80,-,659,0,0,947,138.35,0,23,5,67(Qndk Vwyop 04G),15,2,N09Y,F479-EB04-35E7-53F1,CF23-3D05-9F68-A0F6(MQMZAWZR32)
9/4/3431 0:08,272,15,-,887,0,0,218,0,65.6,29,6,29(Qndk Vwyop 33G),21,5,G58L,7CD6-DE80-1672-C2F2,5812-DB38-A084-5666(MQMZAWZR31)
1/9/9158 1:25,95,57,-,668,0,672.0,989,0,0,23,0,91(Qndk Vwyop 61G),10,11,N99F,2FEF-FFE0-DC8B-6302,E229-9124-AB45-A14A(MQMZAWZR37)
,,,,,,,,,,,,,,,,,
Vwza,Sn,Yroce Lhzqt Ajiyn,Sdhxu Ildfksq (Mf),Wvtw Rqf/X,Xcve Qv/F,Zmqs Vcssdxe (Mo),Irmvv Uty/H,Nrihv Fe/B,Qsqyf Ybxrcdc (Py),Mdr,Ofq,Ajw Bh,Syz Kn,Hnn Bhmwp,Ctky,Dsqv Roe,Epgz
7/6/0404 6:33,962,78,-,122,0,0,282,829.44,69.1,3,10,11(Qndk Vwyop 02G),23,5,L08K,848A-ECBE-B7DC-BE38,FFEE-A159-1DA6-0636(MQMZAWZR36)
9/1/3472 4:96,554,77,-,303,0,0,620,819.10,11,1,16,84(Qndk Vwyop 09G),7,10,W84A,7687-5FC5-FE3A-D9DD,A59E-705D-737C-3D53(MQMZAWZR30)
7/7/2857 3:58,267,94,-,663,0,608.6,649,0,39.4,2,15,44(Qndk Vwyop 75G),0,3,R77W,514A-C0A8-59B6-B0B7,5311-9ED0-E648-857A(MQMZAWZR38)
7/5/2080 1:85,612,8,-,244,0,204.1,359,154.07,13,26,6,29(Qndk Vwyop 63G),13,0,Q85R,F68B-8AC3-3592-8FC1,939D-2300-2B61-F921(MQMZAWZR31)
8/7/0950 1:45,657,10,-,474,0,718.5,465,0,56.0,3,10,95(Qndk Vwyop 91G),23,11,R97S,8DA0-A8F0-0C71-B3DF,2F7A-339E-7A94-DDD4(MQMZAWZR39)
5/0/2874 1:00,475,16,-,773,0,0,968,430.18,11,22,7,11(Qndk Vwyop 79G),22,4,O98O,2DDB-8DF5-FFC7-6784,7879-5122-CBCA-2915(MQMZAWZR34)
6/4/4129 5:08,60,43,-,582,0,0,238,437.34,68.5,2,5,11(Qndk Vwyop 26G),20,6,F82V,0726-1495-B48D-A9F9,C6E0-451A-BD89-C35E(MQMZAWZR35)
1/7/1487 8:47,633,86,-,644,0,88.2,578,169.08,8,27,15,95(Qndk Vwyop 54G),6,1,A26Q,9088-E9D2-3B32-9D63,A80B-D45C-BBFC-8B38(MQMZAWZR30)
5/7/2783 2:55,182,88,-,440,0,835.5,175,223.32,79.6,16,14,46(Qndk Vwyop 18G),15,12,E11T,F870-46D4-B58E-B648,631F-5A80-EF52-A486(MQMZAWZR38)
9/2/7736 9:51,742,79,-,599,0,0,539,604.17,99.0,1,14,93(Qndk Vwyop 03G),11,13,Y60M,433B-FE81-DC22-1D33,4BF5-E3AD-E7EC-44DE(MQMZAWZR39)
4/9/3168 2:78,67,45,-,865,5.28,759.0,274,0,16,10,19,48(Qndk Vwyop 03G),7,4,V76F,0FF0-7992-0661-9CBE,C833-0290-CAAD-C596(MQMZAWZR30)
2/1/3446 1:16,12,8,-,732,4.77,310.6,25,0,15,15,7,32(Qndk Vwyop 22G),22,0,O38U,6F76-BE30-098A-BAE8,A2DB-CCD5-1DE8-5927(MQMZAWZR31)
5/4/0366 6:13,878,45,-,364,2.16,0,878,824.04,14,0,5,31(Qndk Vwyop 54G),8,10,D67L,23A0-A739-3E27-5AAE,FA5D-5000-9643-A6E7(MQMZAWZR35)
4/4/1123 9:03,493,1,-,844,4.88,614.8,472,524.47,94.1,16,12,97(Qndk Vwyop 13G),9,6,G17X,0EA4-8F76-907E-49A3,6676-D7F5-B1FF-888E(MQMZAWZR33)
4/1/8376 4:12,667,52,-,499,6.42,55.7,3,0,9.1,15,7,76(Qndk Vwyop 06G),23,14,X26B,20C1-39A5-14F2-A6EB,A216-9D95-5D38-03FB(MQMZAWZR38)
4/2/4631 5:62,508,40,-,908,0,401.7,607,0,11,16,5,04(Qndk Vwyop 52G),12,5,D88E,AC16-E13F-F1A1-6C8F,AE64-E6C1-0530-A780(MQMZAWZR30)
3/5/3139 1:60,352,34,-,921,0,0,819,0,2,20,17,68(Qndk Vwyop 67G),3,13,H48W,5036-411E-62A8-ACA9,3E77-5581-E030-4A56(MQMZAWZR32)
0/7/1279 2:82,491,81,-,305,0,717.8,973,536.58,81.6,11,18,61(Qndk Vwyop 90G),11,3,J71C,4A61-E90B-F0BE-C4A0,5DD5-E309-1E44-53DD(MQMZAWZR30)
7/6/5612 1:04,53,12,-,124,4.70,702.2,544,272.11,45.5,13,0,54(Qndk Vwyop 89G),17,8,E36Z,0F2E-C24F-3D06-4D49,CA0E-5275-7502-94D5(MQMZAWZR33)
1/4/5367 6:92,302,3,-,127,3.82,627.2,665,37.03,87.8,22,2,09(Qndk Vwyop 92G),21,9,F55Y,871F-3853-08AA-3B78,DDE4-1DA2-5B51-2DB9(MQMZAWZR36)
5/4/3942 5:94,455,7,-,25,6.67,0,360,0,5,5,12,57(Qndk Vwyop 30G),22,13,O33N,DC4A-B4B4-6911-4656,B4AF-1722-5418-9137(MQMZAWZR33)
5/8/2112 9:76,140,0,-,948,6.02,281.6,71,28.90,11,8,11,12(Qndk Vwyop 81G),20,2,J48D,8776-58E3-CCE0-F230,BA17-2DB7-A74B-916A(MQMZAWZR37)
6/0/0349 0:71,232,24,-,777,0,0,32,0,45.8,28,17,35(Qndk Vwyop 12G),12,13,T52U,9017-C040-BD9D-0E74,3131-CC34-B8A1-4F00(MQMZAWZR37)
1/9/4665 4:28,840,4,-,956,4.89,0,978,0,16.4,5,10,59(Qndk Vwyop 09G),10,8,G01T,336F-AA9F-D7F6-C026,781D-BE96-D418-29C9(MQMZAWZR38)
5/2/2741 4:78,203,86,-,734,6.15,706.0,64,379.10,8,1,11,12(Qndk Vwyop 55G),20,12,H71V,7E93-838A-11E2-6BE2,B62A-5212-66E1-2946(MQMZAWZR30)
8/3/5026 3:94,558,86,-,959,0.79,370.2,109,0,20.0,24,18,78(Qndk Vwyop 44G),3,0,V05O,AC2B-8732-7AFC-0720,0D73-26C9-026A-8FB6(MQMZAWZR30)
9/6/7224 7:50,341,86,-,568,7.39,114.2,648,0,5,10,15,00(Qndk Vwyop 77G),23,3,B17Y,BA49-293F-3F9A-8598,F1F7-91AE-9A0B-7504(MQMZAWZR30)
0/3/5811 1:96,710,57,-,154,0,834.4,633,0,6,18,11,98(Qndk Vwyop 65G),4,4,I51Y,59D7-B3E0-057B-61FD,1F53-8676-9D7E-4CB0(MQMZAWZR32)
,,,,,,,,,,,,,,,,,
Vwza,Sn,Yroce Lhzqt Ajiyn,Sdhxu Ildfksq (Mf),Wvtw Rqf/X,Xcve Qv/F,Zmqs Vcssdxe (Mo),Irmvv Uty/H,Nrihv Fe/B,Qsqyf Ybxrcdc (Py),Mdr,Ofq,Ajw Bh,Syz Kn,Hnn Bhmwp,Ctky,Dsqv Roe,Epgz
5/0/8518 6:82,541,29,-,250,0,204.8,489,494.72,19.3,26,10,32(Qndk Vwyop 63G),23,9,P63G,B59D-0183-F028-E5ED,AA97-4D9A-F0F5-2AEF(MQMZAWZR37)
6/6/2324 8:37,256,75,-,564,0.71,0,197,560.44,2.6,24,0,32(Qndk Vwyop 49G),2,5,B03B,CF3F-37EB-787A-4B1F,3AD0-CC7B-0515-34F2(MQMZAWZR31)
1/1/5970 2:50,298,89,-,386,1.01,397.9,967,0,8,3,3,20(Qndk Vwyop 79G),20,14,C53B,C7E9-1F87-2179-8EF0,5E24-8F8A-9B2C-E09D(MQMZAWZR33)
9/6/7193 3:14,185,55,-,278,0,0,682,144.07,68.2,24,8,96(Qndk Vwyop 88G),12,5,E77K,5122-7390-F6E8-003A,FFBF-84FD-96FA-96A8(MQMZAWZR39)
0/8/9029 2:13,125,49,-,108,0,0,206,0,14,18,17,54(Qndk Vwyop 25G),19,9,K66K,2CE7-FC84-4959-326C,5307-AB5A-C6F6-94F7(MQMZAWZR31)
1/3/8289 9:64,243,25,-,888,9.74,269.9,436,270.52,90.6,11,11,91(Qndk Vwyop 96G),22,2,W21X,CC37-8FE3-C49E-4C86,0908-4415-74C2-AA1B(MQMZAWZR33)
9/1/6183 7:88,72,67,-,793,2.77,0,269,130.48,10,12,8,36(Qndk Vwyop 68G),0,7,A43J,E837-C806-FFA7-D6F4,5F58-6DC3-C553-BA11(MQMZAWZR36)
4/0/1360 3:96,603,43,-,112,9.26,942.2,749,493.68,46.9,5,6,23(Qndk Vwyop 96G),16,13,X11O,8C82-3965-FD6A-96AB,8297-870F-08B4-F472(MQMZAWZR34)
,,,,,,,,,,,,,,,,,
Vwza,Sn,Yroce Lhzqt Ajiyn,Sdhxu Ildfksq (Mf),Wvtw Rqf/X,Xcve Qv/F,Zmqs Vcssdxe (Mo),Irmvv Uty/H,Nrihv Fe/B,Qsqyf Ybxrcdc (Py),Mdr,Ofq,Ajw Bh,Syz Kn,Hnn Bhmwp,Ctky,Dsqv Roe,Epgz
,,,,,,,,,,,,,,,,,
Vwza,Sn,Yroce Lhzqt Ajiyn,Sdhxu Ildfksq (Mf),Wvtw Rqf/X,Xcve Qv/F,Zmqs Vcssdxe (Mo),Irmvv Uty/H,Nrihv Fe/B,Qsqyf Ybxrcdc (Py),Mdr,Ofq,Ajw Bh,Syz Kn,Hnn Bhmwp,Ctky,Dsqv Roe,Epgz
8/2/4504 2:45,410,50,-,817,0,821.4,769,0,41.2,4,2,22(Qndk Vwyop 39G),12,4,Z43V,D079-8823-1C29-A8A8,D56C-E801-505E-C5EC(MQMZAWZR37)
2/9/6151 3:16,452,79,-,792,0,671.6,427,474.84,12.7,1,7,25(Qndk Vwyop 53G),14,13,U25J,9AC3-6183-983A-0B84,711E-A5DE-3C2D-CFC9(MQMZAWZR36)
5/8/5603 6:08,52,76,-,310,0,890.6,455,0,22.6,19,16,43(Qndk Vwyop 57G),1,14,X67X,93B4-C0F7-0883-5685,9ECA-15D1-A564-ABE6(MQMZAWZR34)
2/1/3380 5:96,526,12,-,401,6.40,429.8,213,785.49,5,8,8,54(Qndk Vwyop 18G),7,4,S42D,DD75-E6A4-A9D0-6999,C390-08B4-0C39-6633(MQMZAWZR38)
6/0/2982 8:88,98,79,-,682,0,0,406,415.33,6,5,17,32(Qndk Vwyop 40G),0,5,J79D,512B-C6D3-C5F2-FB61,B008-7EDB-E716-41DC(MQMZAWZR38)
4/9/7584 8:04,654,39,-,877,2.06,0,928,0,5,8,11,27(Qndk Vwyop 88G),15,2,L21H,3F0D-C794-9372-F542,49E9-8CCA-43CB-3EBD(MQMZAWZR39)
6/0/7643 7:02,65,94,-,942,6.14,23.1,700,597.54,15,21,8,06(Qndk Vwyop 41G),20,8,O19V,0C65-301D-830F-C213,9093-7CE0-E7A9-E784(MQMZAWZR31)
6/8/3534 1:78,433,6,-,705,0.12,472.0,134,166.95,49.3,29,2,25(Qndk Vwyop 80G),17,13,D26B,9239-BDFF-4A7B-A027,E3A8-390A-D8DC-0D34(MQMZAWZR33)
5/0/3093 3:42,99,14,-,237,0,0,678,122.56,1,26,15,86(Qndk Vwyop 72G),20,12,V10K,58ED-96CB-8A88-7B3E,F741-9374-14B3-2DCE(MQMZAWZR32)
2/1/4292 6:63,136,92,-,112,0,0,828,343.40,40.2,5,5,93(Qndk Vwyop 49G),15,14,H62S,CCB5-CE22-803E-A4EF,C400-3BB3-6E7A-064C(MQMZAWZR32)
2/0/1432 0:63,8,78,-,350,0,701.0,417,0,51.8,21,11,55(Qndk Vwyop 49G),6,0,C71O,D99F-1EAA-82F3-D726,86DD-9A0F-9CF3-1D56(MQMZAWZR30)
,,,,,,,,,,,,,,,,,
Vwza,Sn,Yroce Lhzqt Ajiyn,Sdhxu Ildfksq (Mf),Wvtw Rqf/X,Xcve Qv/F,Zmqs Vcssdxe (Mo),Irmvv Uty/H,Nrihv Fe/B,Qsqyf Ybxrcdc (Py),Mdr,Ofq,Ajw Bh,Syz Kn,Hnn Bhmwp,Ctky,Dsqv Roe,Epgz
0/0/9457 5:16,591,70,-,306,0,339.7,29,641.96,77.0,5,13,35(Qndk Vwyop 01G),17,5,E63W,31E7-001A-760F-9332,24D6-28D5-21EE-F86D(MQMZAWZR39)
7/5/2819 1:37,919,36,-,205,9.24,522.9,148,0,9,3,17,40(Qndk Vwyop 84G),5,1,M76P,2589-CE13-B0F1-CF0E,BD4E-1FFA-3AEA-2914(MQMZAWZR35)
4/9/6709 3:83,496,67,-,706,0,0,673,0,43.8,0,0,01(Qndk Vwyop 35G),5,2,W73Z,FA29-A24B-FC84-E21B,FEAB-9B92-E52D-785F(MQMZAWZR31)
1/3/4138 3:12,743,67,-,639,0,434.9,677,526.76,12,17,13,69(Qndk Vwyop 63G),19,1,N78O,98C6-ED3B-7471-644F,D8B1-8EF9-B78D-1C71(MQMZAWZR32)
4/8/9161 2:07,227,49,-,862,0,659.3,16,0,59.0,29,19,76(Qndk Vwyop 25G),14,11,E70L,BEB6-EDE3-38C4-7335,4F3E-0726-24D6-B476(MQMZAWZR39)
6/8/3514 2:43,949,47,-,695,0,831.2,906,0,17,14,18,64(Qndk Vwyop 14G),5,11,V39P,D558-A26A-305F-8C91,FDA7-2013-5BC9-7803(MQMZAWZR30)
4/8/3448 4:72,32,77,-,864,0,893.2,518,16.81,4,14,4,70(Qndk Vwyop 90G),18,5,B84B,0A49-F99D-5FBA-2654,0F30-C247-7CE6-EC0A(MQMZAWZR31)
6/6/7412 3:21,689,57,-,158,0,0,260,811.41,0,29,11,03(Qndk Vwyop 76G),9,5,Q14J,7938-031E-A2D7-C160,9CD1-99C5-0DEB-A000(MQMZAWZR33)
9/1/9319 1:85,551,71,-,342,6.71,0,430,947.40,24.9,4,10,87(Qndk Vwyop 03G),18,9,Q69T,B7EC-570F-EE7D-7325,ECA0-7592-0C5D-F8F9(MQMZAWZR32)
1/2/2985 5:82,445,46,-,585,9.78,979.5,901,229.38,62.0,9,17,82(Qndk Vwyop 51G),3,11,O40W,CBFA-3108-BEB4-45FE,F3F5-D711-5C2F-3F2A(MQMZAWZR38)
6/7/6239 8:64,167,44,-,197,5.76,748.9,6,0,77.6,21,1,23(Qndk Vwyop 13G),0,14,J43D,F96A-E9A0-75BF-6AAC,83C6-F129-2679-294E(MQMZAWZR39)
1/6/4704 3:85,696,77,-,517,0,991.9,538,396.76,9,3,16,12(Qndk Vwyop 98G),9,11,V93N,A18B-0D5D-3F49-A3E1,FA24-EB50-EF48-7B11(MQMZAWZR30)
1/2/1926 2:61,638,2,-,303,0,216.0,560,0,3,22,5,67(Qndk Vwyop 22G),22,1,V05W,F5E3-BE0D-E359-8BC1,06A9-F438-4C79-DA2C(MQMZAWZR38)
1/9/6759 7:36,101,26,-,478,0,324.0,283,0,66.6,11,3,77(Qndk Vwyop 66G),20,8,A23Y,0C60-DE10-5352-E36B,339C-1BC8-3B60-8E8D(MQMZAWZR38)
5/3/8352 5:46,810,84,-,631,0,0,588,161.69,75.3,2,12,73(Qndk Vwyop 58G),24,10,P89R,B6AC-4D65-1BD4-A4A8,ACCC-FAB2-B6AF-33CF(MQMZAWZR38)
3/7/5666 5:69,298,22,-,427,0,841.3,819,153.28,7,21,1,88(Qndk Vwyop 14G),13,10,S33C,1542-2F8F-B986-C380,3F8D-88C8-5ED6-7E71(MQMZAWZR31)
8/7/0125 0:69,482,77,-,294,0,478.2,425,203.40,13,24,15,16(Qndk Vwyop 48G),18,6,W43F,B7F7-9389-69B6-99FD,6476-20B5-0AF5-E821(MQMZAWZR33)
1/2/4707 4:68,278,51,-,496,0,0,559,576.78,3,9,15,63(Qndk Vwyop 61G),2,6,W45H,0B57-0828-446E-11C7,01F7-D9BD-01C4-DB70(MQMZAWZR34)
0/8/5312 2:13,765,67,-,87,0,865.8,142,0,17,4,3,51(Qndk Vwyop 81G),9,9,U92A,5239-97D5-6421-540D,E729-6002-1109-BE21(MQMZAWZR32)
0/8/1187 9:52,536,97,-,400,0,658.9,486,456.24,18,9,4,57(Qndk Vwyop 14G),2,13,Q89Q,64A0-D51A-37C4-2B64,3D92-6D61-874E-347F(MQMZAWZR38)
,,,,,,,,,,,,,,,,,
Vwza,Sn,Yroce Lhzqt Ajiyn,Sdhxu Ildfksq (Mf),Wvtw Rqf/X,Xcve Qv/F,Zmqs Vcssdxe (Mo),Irmvv Uty/H,Nrihv Fe/B,Qsqyf Ybxrcdc (Py),Mdr,Ofq,Ajw Bh,Syz Kn,Hnn Bhmwp,Ctky,Dsqv Roe,Epgz
6/5/3231 4:79,389,65,-,259,6.57,0,933,96.28,17,0,8,82(Qndk Vwyop 44G),7,5,F08B,BF5D-C00A-CBED-CB7A,720D-F4F7-9BB0-FA0E(MQMZAWZR39)
8/3/8155 5:15,489,53,-,162,5.94,0,548,237.23,19,25,11,11(Qndk Vwyop 65G),17,12,R72T,5BDE-18B6-12EB-242D,8BFF-DF72-CBB0-D395(MQMZAWZR39)
2/4/7197 8:37,388,58,-,337,6.78,0,90,496.94,8,25,17,59(Qndk Vwyop 68G),23,7,G21W,0216-3506-1524-7BED,7EFC-BC63-580F-FF2F(MQMZAWZR37)
4/4/6465 5:10,548,37,-,350,0,0,310,453.32,99.7,25,10,31(Qndk Vwyop 28G),11,8,Z07B,5533-33DF-EFED-824F,7DE4-5490-45FA-F694(MQMZAWZR37)
1/8/3323 0:79,830,80,-,778,5.49,946.1,611,949.98,24.0,1,13,15(Qndk Vwyop 02G),2,4,Z59E,4C09-89B4-8B6C-546C,1F1D-C84A-DFBD-CC08(MQMZAWZR30)
5/7/1686 4:19,710,21,-,102,2.71,8.8,265,757.24,11,4,3,52(Qndk Vwyop 87G),20,7,G92K,22AD-ECE6-ABD0-8F51,04F6-5526-CFE7-15F2(MQMZAWZR36)
7/7/0950 7:60,266,57,-,127,0,0,252,0,46.1,10,6,68(Qndk Vwyop 31G),1,2,A24P,8E8E-876C-D450-19E0,36B3-9A9D-5AFC-4B7E(MQMZAWZR30)
0/5/1850 1:10,434,31,-,417,0,0,300,890.32,53.3,24,3,35(Qndk Vwyop 75G),9,2,Z04E,9539-6CC0-FB22-4224,05B3-69B4-68E5-F025(MQMZAWZR34)
7/7/9385 4:98,799,85,-,177,2.69,0,809,730.18,15,25,11,42(Qndk Vwyop 07G),20,12,I57W,E2C6-8548-5013-A301,0AD7-C15D-BD26-A513(MQMZAWZR32)
,,,,,,,,,,,,,,,,,
Vwza,Sn,Yroce Lhzqt Ajiyn,Sdhxu Ildfksq (Mf),Wvtw Rqf/X,Xcve Qv/F,Zmqs Vcssdxe (Mo),Irmvv Uty/H,Nrihv Fe/B,Qsqyf Ybxrcdc (Py),Mdr,Ofq,Ajw Bh,Syz Kn,Hnn Bhmwp,Ctky,Dsqv Roe,Epgz
3/2/1295 1:11,555,70,-,938,0,0,751,0,1,17,10,87(Qndk Vwyop 90G),7,1,V78O,956D-3A52-3C05-57D1,4BA5-92E0-E11E-F5EF(MQMZAWZR37)
7/4/3699 6:27,363,96,-,760,0,65.3,634,0,7,5,2,71(Qndk Vwyop 50G),0,8,W22O,4A49-A45F-8CD4-40B1,0393-12BC-748A-6559(MQMZAWZR30)
0/2/7137 7:73,855,57,-,152,0,0,115,0,57.3,25,17,22(Qndk Vwyop 28G),22,13,R10G,FC07-5F73-2575-3938,76EE-7EE6-72F2-4150(MQMZAWZR31)
0/5/9197 5:67,86,86,-,469,5.91,414.9,71,0,36.6,9,4,91(Qndk Vwyop 22G),8,14,J89U,B64A-9A48-6FF1-8F89,874A-DA2B-B052-0D7F(MQMZAWZR37)
0/7/6512 0:54,399,25,-,314,2.05,0,950,332.59,12,23,19,77(Qndk Vwyop 56G),19,12,M66C,8894-7BB8-E36A-C87C,782C-EA8C-9679-6F38(MQMZAWZR33)
9/2/0841 9:90,933,20,-,853,0.48,845.5,174,0,14,23,18,48(Qndk Vwyop 29G),11,7,P20Y,BB9A-699A-F2A9-7FEC,B507-A466-C5D6-2942(MQMZAWZR38)
1/1/1466 3:90,616,35,-,311,0,100.3,392,0,5,29,13,22(Qndk Vwyop 33G),22,10,T94O,E0AF-65C6-4EC8-E8BB,E3C5-F91E-61E2-1C93(MQMZAWZR37)
4/5/6935 8:48,234,17,-,745,0,0,262,809.25,80.7,18,3,96(Qndk Vwyop 74G),2,13,N91J,2606-B153-5D1D-04F9,C0C5-10B5-C6F0-D890(MQMZAWZR35)
4/3/8686 5:68,263,98,-,606,1.66,675.6,396,566.55,5.7,23,12,56(Qndk Vwyop 90G),22,4,R96C,7176-C32F-D16E-6D4C,9CF5-19C9-BF52-592C(MQMZAWZR30)
8/8/3755 1:59,834,66,-,922,7.01,206.4,437,545.52,22.9,20,0,86(Qndk Vwyop 46G),9,10,X56A,73A9-1437-750E-44DE,4781-23B3-78C2-3FE8(MQMZAWZR37)
9/1/7334 7:23,615,73,-,744,0,598.9,431,531.10,75.8,27,10,91(Qndk Vwyop 93G),9,4,D33G,ADB7-D2BC-EA75-AEFF,07C8-4036-DFCF-9150(MQMZAWZR31)
0/1/9044 0:96,196,34,-,314,2.02,0,800,0,93.2,26,10,49(Qndk Vwyop 55G),23,12,A02W,2C05-68A1-B7E8-58B0,19F9-1A67-BE3B-7CA9(MQMZAWZR37)
2/8/3646 0:14,465,29,-,265,0,443.4,327,100.57,9,23,4,28(Qndk Vwyop 35G),22,2,H97V,E879-F46A-42A5-EE21,CE36-CE82-C9B2-C23C(MQMZAWZR31)
0/1/6967 2:52,381,79,-,673,0.30,91.0,690,797.81,9,23,10,77(Qndk Vwyop 39G),8,10,T54O,AFF9-F548-0D41-C7E4,3717-7B01-CAC7-B41D(MQMZAWZR37)
1/2/0790 8:99,297,63,-,165,1.95,0,217,0,40.2,0,15,66(Qndk Vwyop 43G),0,8,B02Z,C6D1-F276-5DC3-7C0F,5E53-6F99-CEEC-153F(MQMZAWZR33)
9/6/0286 1:60,247,3,-,304,0,0,631,991.61,6.7,26,9,99(Qndk Vwyop 02G),3,9,A69K,3F5B-E81B-6640-535E,82DF-16EA-A8F9-B802(MQMZAWZR36)
9/1/8557 2:42,821,28,-,67,0.14,544.7,599,889.91,13,5,0,81(Qndk Vwyop 12G),16,8,A94D,2763-79EC-1071-86FA,0167-1CB2-2FE5-1187(MQMZAWZR33)
8/3/4717 2:90,593,95,-,773,0,0,938,0,72.1,23,8,11(Qndk Vwyop 16G),16,6,X43I,BFB8-9C16-2EF6-203A,19F9-9849-77A2-13FE(MQMZAWZR31)
6/3/2911 2:63,881,27,-,664,0,123.9,564,0,72.8,21,14,28(Qndk Vwyop 09G),22,0,I57M,BAC8-A3C3-3022-6219,A83E-2B6D-2A9E-7C3B(MQMZAWZR38)
9/5/9089 7:76,198,40,-,133,1.48,0,896,242.46,41.2,7,18,66(Qndk Vwyop 83G),18,11,S02W,3FA2-B835-1EFA-7E44,6AD2-506A-210D-E2D7(MQMZAWZR39)
,,,,,,,,,,,,,,,,,
Vwza,Sn,Yroce Lhzqt Ajiyn,Sdhxu Ildfksq (Mf),Wvtw Rqf/X,Xcve Qv/F,Zmqs Vcssdxe (Mo),Irmvv Uty/H,Nrihv Fe/B,Qsqyf Ybxrcdc (Py),Mdr,Ofq,Ajw Bh,Syz Kn,Hnn Bhmwp,Ctky,Dsqv Roe,Epgz
9/8/5787 7:37,750,98,-,378,1.41,128.5,575,958.19,15,2,6,07(Qndk Vwyop 34G),5,11,Z62K,A516-AD4C-B03E-7F9D,FA0B-9ECC-CD06-458D(MQMZAWZR32)
4/3/5371 5:52,25,7,-,428,0,0,405,715.67,12,27,17,07(Qndk Vwyop 43G),3,6,T64M,6436-382B-517F-1584,BA7A-1319-C3DA-1315(MQMZAWZR37)
4/1/5669 4:23,422,11,-,136,7.85,0,35,391.53,5,23,1,88(Qndk Vwyop 21G),12,0,F49Z,1CE2-A14F-4A11-8ECE,5355-3FA7-4D93-4867(MQMZAWZR39)
,,,,,,,,,,,,,,,,,
Vwza,Sn,Yroce Lhzqt Ajiyn,Sdhxu Ildfksq (Mf),Wvtw Rqf/X,Xcve Qv/F,Zmqs Vcssdxe (Mo),Irmvv Uty/H,Nrihv Fe/B,Qsqyf Ybxrcdc (Py),Mdr,Ofq,Ajw Bh,Syz Kn,Hnn Bhmwp,Ctky,Dsqv Roe,Epgz
8/9/5210 7:42,674,6,-,390,4.56,466.9,836,428.59,96.7,14,0,53(Qndk Vwyop 95G),9,5,L83B,EF29-2C3D-BC38-4022,147C-1C08-B5AD-D54A(MQMZAWZR38)
,,,,,,,,,,,,,,,,,
Vwza,Sn,Yroce Lhzqt Ajiyn,Sdhxu Ildfksq (Mf),Wvtw Rqf/X,Xcve Qv/F,Zmqs Vcssdxe (Mo),Irmvv Uty/H,Nrihv Fe/B,Qsqyf Ybxrcdc (Py),Mdr,Ofq,Ajw Bh,Syz Kn,Hnn Bhmwp,Ctky,Dsqv Roe,Epgz
6/0/7570 2:14,671,13,-,819,5.42,0,737,240.26,6,28,5,97(Qndk Vwyop 42G),4,5,P39U,CD78-3D1F-F0F8-1CD6,71E2-2DA6-2676-E352(MQMZAWZR31)
2/9/9975 7:82,838,55,-,553,7.92,368.7,169,187.52,53.1,27,8,84(Qndk Vwyop 62G),3,2,C92X,0D32-E19E-F65C-A0C6,0E65-E43A-F003-56C9(MQMZAWZR36)
9/0/4903 4:05,26,17,-,795,1.48,575.7,835,0,36.3,2,9,72(Qndk Vwyop 21G),19,9,B89K,9D32-C349-E9FF-A0B6,A3F3-B001-4876-B9CA(MQMZAWZR32)
0/5/3963 2:69,12,13,-,477,3.80,767.4,213,820.94,10,26,6,02(Qndk Vwyop 01G),7,9,S63R,C519-10CB-9FD7-D889,C55E-1420-4B26-E16A(MQMZAWZR32)
7/1/4432 7:77,165,7,-,725,4.92,0,770,55.54,82.0,11,10,57(Qndk Vwyop 18G),7,6,Z18K,D954-2FFC-EE98-302E,7D33-026B-51C6-2879(MQMZAWZR34)
8/6/0685 3:81,925,1,-,983,9.41,0,995,0,16,3,3,23(Qndk Vwyop 75G),13,6,U62E,36D9-C510-4C53-6499,DB60-7578-5C3A-02FB(MQMZAWZR33)
7/0/7053 3:40,496,7,-,630,4.07,0,435,34.05,11,22,4,02(Qndk Vwyop 38G),6,14,E66B,1F07-32EF-F5D9-F10A,F925-2355-D6B3-7D18(MQMZAWZR38)
6/7/7085 2:40,57,58,-,14,4.86,0,30,461.90,64.3,18,12,31(Qndk Vwyop 95G),19,2,I84H,AFF5-4533-A363-8240,4DA0-1135-A65D-1D20(MQMZAWZR33)
